claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test
package_number_0302,package_number,examiner_qa.md,,249,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_sessions""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0303,package_number,examiner_qa.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0304,package_number,examiner_qa.md,,100,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""percent_reduction""]",text_number:0,Multiplication by one hundred converts a ratio to percent; the ratio and denominator are separately bound in this paragraph.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0305,package_number,examiner_qa.md,,249,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_sessions""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0306,package_number,examiner_qa.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|en,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0307,package_number,examiner_qa.md,,59.43,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_percent""]",.2f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0308,package_number,examiner_qa.md,,59,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""favorable_percent""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0309,package_number,examiner_qa.md,,170,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""adverse_sessions""]",.0f|en,RV15 primary linear B2/B1 session frequency,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0310,package_number,examiner_qa.md,,6,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""positive_assets""]",.0f|en,RV15 linear B2_over_B1 primary frequency: number of assets with positive mean delta.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0311,package_number,examiner_qa.md,,6,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""assets""]",.0f|en,RV15 linear B2_over_B1 primary frequency: total assets compared.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0312,package_number,examiner_qa.md,,3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""positive_blocks""]",.0f|en,RV15 linear B2_over_B1 primary frequency: chronological blocks with positive mean delta.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0313,package_number,examiner_qa.md,,3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""frequency"", ""blocks""]",.0f|en,RV15 linear B2_over_B1 primary frequency: total chronological blocks compared.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0314,package_number,examiner_qa.md,,2016,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""year""]",.0f|en,Primary publication year,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0315,package_number,examiner_qa.md,,2.3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 0]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0316,package_number,examiner_qa.md,,3.1,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 1]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0317,package_number,examiner_qa.md,,3.3,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 2]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0318,package_number,examiner_qa.md,,3.5,docs/rp4/DEFENSE_PACKAGE/revision_2/additions_evidence.json,10085a652cf82144a3ba0a7f9fe632bd95fe910862c5780f2a5c687b43d61389,"[""literature"", ""sections"", 3]",literal,"Section identifier in the cited Bollerslev, Patton and Quaedvlieg article; not an empirical effect size.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0319,package_number,examiner_qa.md,,120,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""source_cutoff_seconds""]",.0f|en,"[""source_cutoff_seconds""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0320,package_number,examiner_qa.md,,2025,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:111,"s negativos. Los perfiles por mes y tercil de entrenamiento incluyen octubre/noviembre de 2025, negativos para B2 lineal tanto en RV30 como en RV15. La auditoría descriptiva separa también los 288 orígenes de la pr",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0321,package_number,examiner_qa.md,,2026-08-31,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""session_date""]",literal,Observed bar session for AMZN,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0322,package_number,examiner_qa.md,,2026-08-17,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 1, ""session_date""]",literal,Observed bar session for TSLA,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0323,package_number,examiner_qa.md,,419,artifacts/rp4_v3_secondary_closeout/evidence.json,e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1,"[""newton_final"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",.0f|en,"[""newton_final"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0324,package_number,examiner_qa.md,,418,artifacts/rp4_v3_secondary_closeout/evidence.json,e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1,"[""first_pass"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",.0f|en,"[""first_pass"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0325,package_number,examiner_qa.md,,0,artifacts/rp4_closeout_audit/REPORT.md,93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412,[],text_number:258,"750 | 6268 | 64.2871795 |  La primaria final de salto ya tiene419 sesiones, no418. jump30>0 clasifica exceso positivo RV−BPV, no un test formal de salto. En estas ventanas cerradas las frecuencias son63,61% y64,",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0326,package_number,examiner_qa.md,,2026-09-09,docs/rp4/prospective_confirmation_v1_amendment_1.md,036f81894975a1e452fb2817c7f3989ed89dd6fe601a9378587d70559d3c7bb3,[],text_number:7,"1:58.752153+00:00.** Se añade antes de la primera ejecución del colector, prevista para **2026-09-09 a las 10:00 Australia/Sydney**. En la comprobación local, la tarea no registra ejecución y su directorio de adquisición",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0327,package_number,examiner_qa.md,,10,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""collector"", ""start_boundary"", ""@hour""]",.0f|en,"[""collector"", ""start_boundary"", ""@hour""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0328,package_number,examiner_qa.md,,00,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""collector"", ""start_boundary"", ""@minute""]",literal,"[""collector"", ""start_boundary"", ""@minute""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0329,package_number,examiner_qa.md,,2026-09-08,docs/rp4/prospective_confirmation_v1.md,317530c37d2785bb0ce0bfd6a947fc034c78a02bbd5bb102fd17efe8f91b977d,[],text_number:21,"6-09-09 08:00 Australia/Sydney**. Ese primer disparo corresponde a la sesión de mercado **2026-09-08 America/New_York**, cuyo inicio es posterior a este registro. Las fechas de la muestra son siempre sesiones XNYS, no fe",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0330,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""primary_look_sessions""]",.0f|en,Registered primary prospective reading requires twenty complete sessions; secondary reading shares this checkpoint.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0331,package_number,examiner_qa.md,,40,docs/rp4/prospective_confirmation_v1_receipt.json,18d3fff1995532a4ff44cf4ae90d1917631798353aa314a24dd14f30d7bd4a66,"[""second_look_sessions""]",.0f|en,"[""second_look_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0332,package_number,examiner_qa.md,,2,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""schema""]",text_number:0,Amendment identifier 2 from the amendment 2 receipt schema.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0333,package_number,examiner_qa.md,,25,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""historical_sessions""]",.0f|en,Pooled D already observed historical sessions,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0334,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""prospective_sessions""]",.0f|en,"Secondary D prospective component: twenty new sessions, added to twenty-five observed historical sessions.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0335,package_number,examiner_qa.md,,45,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""pooled_sessions""]",.0f|en,"Pooled secondary D, previously observed plus prospective sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0336,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_single_look_at_prospective_sessions""]",.0f|en,"Shared prospective-session checkpoint, one secondary reading",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0337,package_number,examiner_qa.md,,40,docs/rp4/prospective_confirmation_v1_receipt.json,18d3fff1995532a4ff44cf4ae90d1917631798353aa314a24dd14f30d7bd4a66,"[""second_look_sessions""]",.0f|en,"[""second_look_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0338,package_number,examiner_qa.md,,2,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""schema""]",text_number:0,Amendment identifier 2 from the amendment 2 receipt schema.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0339,package_number,examiner_qa.md,,138,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""feature_sets"", ""B2"", ""@length""]",.0f|en,"[""feature_sets"", ""B2"", ""@length""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0340,package_number,examiner_qa.md,,134,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""ablated_predictors""]",.0f|en,"[""ablated_predictors""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0341,package_number,examiner_qa.md,,5,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_C"", ""trim_each_tail"", ""@percent""]",.0f|en,Trim fraction per tail,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0342,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_single_look_at_prospective_sessions""]",.0f|en,"Shared prospective-session checkpoint, one secondary reading",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0343,package_number,examiner_qa.md,,5,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_multiplicity"", ""alpha"", ""@percent""]",.0f|en,Registered alpha for the Holm A/B/C secondary family.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0344,package_number,examiner_qa.md,,0.05,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_C"", ""trim_each_tail""]",.2f|en,"Secondary C trimming fraction in floor(trim_each_tail * sessions), not an inferential alpha.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0345,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_C"", ""sessions""]",.0f|en,Secondary C sample size in the registered trimming-count calculation.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
