claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id
package_number_0565,package_number,examiner_qa.md,,+0.1162479043,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""event_delta""]",+.10f|en,Delta lineal B1 menos B2 aportado por el evento.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0566,package_number,examiner_qa.md,,+0.1191828314,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""cumulative_delta""]",+.10f|en,Suma neta de deltas de todas las sesiones finales.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0567,package_number,examiner_qa.md,,97.54,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""event_percent_of_net_cumulative_delta""]",.2f|en,"Concentración del aporte en la suma neta final, no participación en toda mejora positiva.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0568,package_number,examiner_qa.md,,24,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""other_session_count""]",.0f|en,Número de sesiones finales distintas del evento.,verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0569,package_number,examiner_qa.md,,+0.0029349271,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""statistics"", ""concentration"", ""other_24_cumulative_delta""]",+.10f|en,"Suma de los deltas finales distintos del evento, sin cálculo de otro veredicto.",verified_numeric_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0570,package_number,examiner_qa.md,,2026-08-31,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""session_date""]",literal,Observed bar session for AMZN,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0321
package_number_0571,package_number,examiner_qa.md,,2026-08-17,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 1, ""session_date""]",literal,Observed bar session for TSLA,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0322
package_number_0572,package_number,examiner_qa.md,,419,artifacts/rp4_v3_secondary_closeout/evidence.json,e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1,"[""newton_final"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",.0f|en,"[""newton_final"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0323
package_number_0573,package_number,examiner_qa.md,,418,artifacts/rp4_v3_secondary_closeout/evidence.json,e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1,"[""first_pass"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",.0f|en,"[""first_pass"", ""primary"", ""summary"", ""jump_secondary"", ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0324
package_number_0574,package_number,examiner_qa.md,,0,artifacts/rp4_closeout_audit/REPORT.md,93ba2ae3f561d1e88bc2706d5cede0fcd504c4c5790453cb2dc0a32f5c11c412,[],text_number:258,"750 | 6268 | 64.2871795 |  La primaria final de salto ya tiene419 sesiones, no418. jump30>0 clasifica exceso positivo RV−BPV, no un test formal de salto. En estas ventanas cerradas las frecuencias son63,61% y64,",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0325
package_number_0575,package_number,examiner_qa.md,,2026-09-09,docs/rp4/prospective_confirmation_v1_amendment_1.md,036f81894975a1e452fb2817c7f3989ed89dd6fe601a9378587d70559d3c7bb3,[],text_number:7,"1:58.752153+00:00.** Se añade antes de la primera ejecución del colector, prevista para **2026-09-09 a las 10:00 Australia/Sydney**. En la comprobación local, la tarea no registra ejecución y su directorio de adquisición",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0326
package_number_0576,package_number,examiner_qa.md,,10,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""collector"", ""start_boundary"", ""@hour""]",.0f|en,"[""collector"", ""start_boundary"", ""@hour""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0327
package_number_0577,package_number,examiner_qa.md,,00,docs/rp4/prospective_confirmation_v1_amendment_1_receipt.json,ac3cc92dc48a0b2250be81500cc23d735283a31a951909c917dabcf8092f1837,"[""collector"", ""start_boundary"", ""@minute""]",literal,"[""collector"", ""start_boundary"", ""@minute""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0328
package_number_0578,package_number,examiner_qa.md,,2026-09-08,docs/rp4/prospective_confirmation_v1.md,317530c37d2785bb0ce0bfd6a947fc034c78a02bbd5bb102fd17efe8f91b977d,[],text_number:21,"6-09-09 08:00 Australia/Sydney**. Ese primer disparo corresponde a la sesión de mercado **2026-09-08 America/New_York**, cuyo inicio es posterior a este registro. Las fechas de la muestra son siempre sesiones XNYS, no fe",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0329
package_number_0579,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""primary_look_sessions""]",.0f|en,"Umbral de la lectura primaria temprana, cuyo criterio y veredicto se conservan.",registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0580,package_number,examiner_qa.md,,40,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""stability_sessions""]",.0f|en,Lectura acumulada de estabilidad; no rescata la primaria temprana.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0581,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""primary_look_sessions""]",.0f|en,"Umbral de la lectura primaria temprana, cuyo criterio y veredicto se conservan.",registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0582,package_number,examiner_qa.md,,40,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""stability_sessions""]",.0f|en,Lectura acumulada de estabilidad; no rescata la primaria temprana.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0583,package_number,examiner_qa.md,,45,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""pooled_sessions""]",.0f|en,Tamaño total del secundario agrupado con una parte histórica ya observada.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0584,package_number,examiner_qa.md,,2,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""schema""]",text_number:0,Amendment identifier 2 from the amendment 2 receipt schema.,independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0332
package_number_0585,package_number,examiner_qa.md,,25,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""historical_sessions""]",.0f|en,Pooled D already observed historical sessions,verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0333
package_number_0586,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""prospective_sessions""]",.0f|en,"Secondary D prospective component: twenty new sessions, added to twenty-five observed historical sessions.",independently_reviewed_context,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0334
package_number_0587,package_number,examiner_qa.md,,45,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_D"", ""pooled_sessions""]",.0f|en,"Pooled secondary D, previously observed plus prospective sessions",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0335
package_number_0588,package_number,examiner_qa.md,,20,docs/rp4/prospective_confirmation_v1_amendment_2_receipt.json,eeeff2504758294cd973e898bcc5ff8f43d2ff5be89f31b3dec8e1d22a5d7f95,"[""secondary_single_look_at_prospective_sessions""]",.0f|en,"Shared prospective-session checkpoint, one secondary reading",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0336
package_number_0589,package_number,examiner_qa.md,,40,docs/rp4/prospective_confirmation_v1_receipt.json,18d3fff1995532a4ff44cf4ae90d1917631798353aa314a24dd14f30d7bd4a66,"[""second_look_sessions""]",.0f|en,"[""second_look_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py,tests/contract/test_rp4_defense_audit_corrections.py,tests/contract/test_rp4_defense_examiner_revision.py,package_number_0337
package_number_0590,package_number,examiner_qa.md,,3,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""schema""]",text_number:0,Ordinal de la tercera enmienda del registro prospectivo.,registered_amendment_identifier,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0591,package_number,examiner_qa.md,,0.00033503697025205506,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""power_inputs"", 1, ""exact_decimal_source"", ""ci_low""]",literal,Límite inferior decimal original del IC H2 lineal RV15 usado para aproximar el error estándar.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0592,package_number,examiner_qa.md,,0.0019321615865300122,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""power_inputs"", 1, ""exact_decimal_source"", ""ci_high""]",literal,Límite superior decimal original del IC H2 lineal RV15 usado para aproximar el error estándar.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0593,package_number,examiner_qa.md,,419,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""power_inputs"", 1, ""N_sessions""]",.0f|en,Tamaño histórico al que corresponde el IC guardado de H2.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0594,package_number,examiner_qa.md,,2,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""se_formula""]",text_number:0,Factor del denominador al transformar la anchura de un intervalo normal bilateral en error estándar.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0595,package_number,examiner_qa.md,,0.975,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""normal_approximation"", ""se_formula""]",text_number:1,Probabilidad del cuantil normal bilateral usada en la aproximación del error estándar.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0596,package_number,examiner_qa.md,,0.000407437235805319,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""power_inputs"", 1, ""normal_se_419_from_ci_width""]",literal,"Error estándar aproximado de H2, derivado del IC histórico bajo aproximación normal.",registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0597,package_number,examiner_qa.md,,0.0011337596590923558,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""power_inputs"", 1, ""exact_decimal_source"", ""estimate""]",literal,Efecto histórico decimal original de H2 usado como supuesto de planificación.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_0598,package_number,examiner_qa.md,,2.7826608848143843,docs/rp4/prospective_confirmation_v1_amendment_3_receipt.json,d7541b8d1ba6297199a2e96d2ddf85446b424330db50737ea7c30bb04c370ff2,"[""power_inputs"", 1, ""normal_z_effect_over_se_419""]",literal,Cociente de efecto H2 entre error estándar normal aproximado.,registered_planning_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
